Cuts,CoverCuts,FlowCoverCuts,LiftProjectCuts,MIRCuts,RelaxLiftCuts,SubMIPCuts,CutPasses,GomoryPasses,Gap
1,1,0,0,1,0,1,0,1,0.9529
1,1,0,0,1,0,1,1,0,0.9932
1,1,0,0,1,0,1,1,1,0.9932
1,1,0,0,1,0,1,2,0,0.9932
1,1,0,0,1,0,1,2,1,0.9932
1,1,0,0,1,0,2,0,0,0.9529
1,1,0,0,1,0,2,0,1,0.9529
1,1,0,0,1,0,2,1,0,0.9932
1,1,0,0,1,0,2,1,1,0.9932
1,1,0,0,1,0,2,2,0,0.9932
1,1,0,0,1,0,2,2,1,0.9932
1,1,0,0,1,1,1,0,0,0.9529
1,1,0,0,1,1,1,0,1,0.9529
1,1,0,0,1,1,1,1,0,0.9932
1,1,0,0,1,1,1,1,1,0.9932
1,1,0,0,1,1,1,2,0,0.9932
1,1,0,0,1,1,1,2,1,0.9932
1,1,0,0,1,1,2,0,0,0.9529
1,1,0,0,1,1,2,0,1,0.9529
1,1,0,0,1,1,2,1,0,0.9274
1,1,0,0,1,1,2,1,1,0.9932
1,1,0,0,1,1,2,2,0,0.9274
1,1,0,0,1,1,2,2,1,0.9932
1,1,0,1,0,0,1,0,0,0.9529
1,1,0,1,0,0,1,0,1,0.9529
1,1,0,1,0,0,1,1,0,0.9932
1,1,0,1,0,0,1,1,1,0.9932
1,1,0,1,0,0,1,2,0,0.9932
1,1,0,1,0,0,1,2,1,0.9932
1,1,0,1,0,0,2,0,0,0.9529
1,1,0,1,0,0,2,0,1,0.9529
1,1,0,1,0,0,2,1,0,0.9932
1,1,0,1,0,0,2,1,1,0.9932
1,1,0,1,0,0,2,2,0,0.9932
1,1,0,1,0,0,2,2,1,0.9932
1,1,0,1,0,1,1,0,0,0.9529
1,1,0,1,0,1,1,0,1,0.9529
1,1,0,1,0,1,1,1,0,0.9932
1,1,0,1,0,1,1,1,1,0.9932
1,1,0,1,0,1,1,2,0,0.9932
1,1,0,1,0,1,1,2,1,0.9932
1,1,0,1,0,1,2,0,0,0.9529
1,1,0,1,0,1,2,0,1,0.9529
1,1,0,1,0,1,2,1,0,0.9932
1,1,0,1,0,1,2,1,1,0.9258
1,1,0,1,0,1,2,2,0,0.9932
1,1,0,1,0,1,2,2,1,0.9258
1,1,0,1,1,0,1,0,0,0.9529
1,1,0,1,1,0,1,0,1,0.9529
1,1,0,1,1,0,1,1,0,0.9274
1,1,0,1,1,0,1,1,1,0.9932
1,1,0,1,1,0,1,2,0,0.9274
1,1,0,1,1,0,1,2,1,0.9932
1,1,0,1,1,0,2,0,0,0.9529
1,1,0,1,1,0,2,0,1,0.9529
1,1,0,1,1,0,2,1,0,0.9932
1,1,0,1,1,0,2,1,1,0.9932
1,1,0,1,1,0,2,2,0,0.9932
1,1,0,1,1,0,2,2,1,0.9932
1,1,0,1,1,1,1,0,0,0.9529
1,1,0,1,1,1,1,0,1,0.9529
1,1,0,1,1,1,1,1,0,0.9932
1,1,0,1,1,1,1,1,1,0.9932
1,1,0,1,1,1,1,2,0,0.9932
1,1,0,1,1,1,1,2,1,0.9932
1,1,0,1,1,1,2,0,0,0.9529
1,1,0,1,1,1,2,0,1,0.9529
1,1,0,1,1,1,2,1,0,0.9274
1,1,0,1,1,1,2,1,1,0.9932
1,1,0,1,1,1,2,2,0,0.9274
1,1,0,1,1,1,2,2,1,0.9932
1,1,1,0,0,0,1,0,0,0.9529
1,1,1,0,0,0,1,0,1,0.9529
1,1,1,0,0,0,1,1,0,0.9932
1,1,1,0,0,0,1,1,1,0.9932
1,1,1,0,0,0,1,2,0,0.9932
1,1,1,0,0,0,1,2,1,0.9932
1,1,1,0,0,0,2,0,0,0.9529
1,1,1,0,0,0,2,0,1,0.9529
1,1,1,0,0,0,2,1,0,0.9932
1,1,1,0,0,0,2,1,1,0.9932
1,1,1,0,0,0,2,2,0,0.9932
1,1,1,0,0,0,2,2,1,0.9932
1,1,1,0,0,1,1,0,0,0.9529
1,1,1,0,0,1,1,0,1,0.9529
1,1,1,0,0,1,1,1,0,0.9932
1,1,1,0,0,1,1,1,1,0.9932
1,1,1,0,0,1,1,2,0,0.9932
1,1,1,0,0,1,1,2,1,0.9932
1,1,1,0,0,1,2,0,0,0.9529
1,1,1,0,0,1,2,0,1,0.9529
1,1,1,0,0,1,2,1,0,0.9271
1,1,1,0,0,1,2,1,1,0.9089
1,1,1,0,0,1,2,2,0,0.9271
1,1,1,0,0,1,2,2,1,0.9089
1,1,1,0,1,0,1,0,0,0.9529
1,1,1,0,1,0,1,0,1,0.9529
1,1,1,0,1,0,1,1,0,0.9932
1,1,1,0,1,0,1,1,1,0.9932
1,1,1,0,1,0,1,2,0,0.9932
1,1,1,0,1,0,1,2,1,0.9932
1,1,1,0,1,0,2,0,0,0.9529
1,1,1,0,1,0,2,0,1,0.9529
1,1,1,0,1,0,2,1,0,0.9279
1,1,1,0,1,0,2,1,1,0.9271
1,1,1,0,1,0,2,2,0,0.9279
1,1,1,0,1,0,2,2,1,0.9932
1,1,1,0,1,1,1,0,0,0.9529
1,1,1,0,1,1,1,0,1,0.9529
1,1,1,0,1,1,1,1,0,0.9932
1,1,1,0,1,1,1,1,1,0.9932
1,1,1,0,1,1,1,2,0,0.9932
1,1,1,0,1,1,1,2,1,0.9932
1,1,1,0,1,1,2,0,0,0.9529
1,1,1,0,1,1,2,0,1,0.9529
1,1,1,0,1,1,2,1,0,0.9274
1,1,1,0,1,1,2,1,1,0.9274
1,1,1,0,1,1,2,2,0,0.9274
1,1,1,0,1,1,2,2,1,0.9274
1,1,1,1,0,0,1,0,0,0.9529
1,1,1,1,0,0,1,0,1,0.9529
1,1,1,1,0,0,1,1,0,0.9275
1,1,1,1,0,0,1,1,1,0.9932
1,1,1,1,0,0,1,2,0,0.9275
1,1,1,1,0,0,1,2,1,0.9932
1,1,1,1,0,0,2,0,0,0.9529
1,1,1,1,0,0,2,0,1,0.9529
1,1,1,1,0,0,2,1,0,0.9275
1,1,1,1,0,0,2,1,1,0.9932
1,1,1,1,0,0,2,2,0,0.9932
1,1,1,1,0,0,2,2,1,0.9932
1,1,1,1,0,1,1,0,0,0.9529
1,1,1,1,0,1,1,0,1,0.9529
1,1,1,1,0,1,1,1,0,0.9932
1,1,1,1,0,1,1,1,1,0.9932
1,1,1,1,0,1,1,2,0,0.9932
1,1,1,1,0,1,1,2,1,0.9932
1,1,1,1,0,1,2,0,0,0.9529
1,1,1,1,0,1,2,0,1,0.9529
1,1,1,1,0,1,2,1,0,0.9271
1,1,1,1,0,1,2,1,1,0.9089
1,1,1,1,0,1,2,2,0,0.9271
1,1,1,1,0,1,2,2,1,0.9089
1,1,1,1,1,0,1,0,0,0.9529
1,1,1,1,1,0,1,0,1,0.9529
1,1,1,1,1,0,1,1,0,0.9274
1,1,1,1,1,0,1,1,1,0.9932
1,1,1,1,1,0,1,2,0,0.9274
1,1,1,1,1,0,1,2,1,0.9932
1,1,1,1,1,0,2,0,0,0.9529
1,1,1,1,1,0,2,0,1,0.9529
1,1,1,1,1,0,2,1,0,0.9279
1,1,1,1,1,0,2,1,1,0.9271
1,1,1,1,1,0,2,2,0,0.9279
1,1,1,1,1,0,2,2,1,0.9932
1,1,1,1,1,1,1,0,0,0.9529
1,1,1,1,1,1,1,0,1,0.9529
1,1,1,1,1,1,1,1,0,0.9932
1,1,1,1,1,1,1,1,1,0.9932
1,1,1,1,1,1,1,2,0,0.9932
1,1,1,1,1,1,1,2,1,0.9932
1,1,1,1,1,1,2,0,0,0.9529
1,1,1,1,1,1,2,0,1,0.9529
1,1,1,1,1,1,2,1,0,0.9274
1,1,1,1,1,1,2,1,1,0.9274
1,1,1,1,1,1,2,2,0,0.9274
1,1,1,1,1,1,2,2,1,0.9274
2,0,0,0,0,0,1,0,0,0.9529
2,0,0,0,0,0,1,0,1,0.9529
2,0,0,0,0,0,1,1,0,0.9932
2,0,0,0,0,0,1,1,1,0.9932
2,0,0,0,0,0,1,2,0,0.9932
2,0,0,0,0,0,1,2,1,0.9932
2,0,0,0,0,0,2,0,0,0.9529
2,0,0,0,0,0,2,0,1,0.9529
2,0,0,0,0,0,2,1,0,0.9932
2,0,0,0,0,0,2,1,1,0.9932
2,0,0,0,0,0,2,2,0,0.9932
2,0,0,0,0,0,2,2,1,0.9932
2,0,0,0,0,1,1,0,0,0.9529
2,0,0,0,0,1,1,0,1,0.9529
2,0,0,0,0,1,1,1,0,0.9932
2,0,0,0,0,1,1,1,1,0.9932
2,0,0,0,0,1,1,2,0,0.9932
2,0,0,0,0,1,1,2,1,0.9932
2,0,0,0,0,1,2,0,0,0.9529
2,0,0,0,0,1,2,0,1,0.9529
2,0,0,0,0,1,2,1,0,0.9932
2,0,0,0,0,1,2,1,1,0.9932
2,0,0,0,0,1,2,2,0,0.9932
2,0,0,0,0,1,2,2,1,0.9932
2,0,0,0,1,0,1,0,0,0.9529
2,0,0,0,1,0,1,0,1,0.9529
2,0,0,0,1,0,1,1,0,0.9932
2,0,0,0,1,0,1,1,1,0.9932
2,0,0,0,1,0,1,2,0,0.9932
2,0,0,0,1,0,1,2,1,0.9932
2,0,0,0,1,0,2,0,0,0.9529
2,0,0,0,1,0,2,0,1,0.9529
2,0,0,0,1,0,2,1,0,0.9932
2,0,0,0,1,0,2,1,1,0.9247
2,0,0,0,1,0,2,2,0,0.9932
2,0,0,0,1,0,2,2,1,0.9932
2,0,0,0,1,1,1,0,0,0.9529
2,0,0,0,1,1,1,0,1,0.9529
2,0,0,0,1,1,1,1,0,0.9932
2,0,0,0,1,1,1,1,1,0.9932
2,0,0,0,1,1,1,2,0,0.9932
2,0,0,0,1,1,1,2,1,0.9932
2,0,0,0,1,1,2,0,0,0.9529
2,0,0,0,1,1,2,0,1,0.9529
2,0,0,0,1,1,2,1,0,0.9932
2,0,0,0,1,1,2,1,1,0.9932
2,0,0,0,1,1,2,2,0,0.9932
2,0,0,0,1,1,2,2,1,0.9932
2,0,0,1,0,0,1,0,0,0.9529
2,0,0,1,0,0,1,0,1,0.9529
2,0,0,1,0,0,1,1,0,0.9932
2,0,0,1,0,0,1,1,1,0.9932
2,0,0,1,0,0,1,2,0,0.9932
2,0,0,1,0,0,1,2,1,0.9932
2,0,0,1,0,0,2,0,0,0.9529
2,0,0,1,0,0,2,0,1,0.9529
2,0,0,1,0,0,2,1,0,0.9932
2,0,0,1,0,0,2,1,1,0.9932
2,0,0,1,0,0,2,2,0,0.9932
2,0,0,1,0,0,2,2,1,0.9932
2,0,0,1,0,1,1,0,0,0.9529
2,0,0,1,0,1,1,0,1,0.9529
2,0,0,1,0,1,1,1,0,0.9932
2,0,0,1,0,1,1,1,1,0.9932
2,0,0,1,0,1,1,2,0,0.9932
2,0,0,1,0,1,1,2,1,0.9932
2,0,0,1,0,1,2,0,0,0.9529
2,0,0,1,0,1,2,0,1,0.9529
2,0,0,1,0,1,2,1,0,0.9932
2,0,0,1,0,1,2,1,1,0.9932
2,0,0,1,0,1,2,2,0,0.9932
2,0,0,1,0,1,2,2,1,0.9932
2,0,0,1,1,0,1,0,0,0.9529
2,0,0,1,1,0,1,0,1,0.9529
2,0,0,1,1,0,1,1,0,0.9271
2,0,0,1,1,0,1,1,1,0.9932
2,0,0,1,1,0,1,2,0,0.9271
2,0,0,1,1,0,1,2,1,0.9932
2,0,0,1,1,0,2,0,0,0.9529
2,0,0,1,1,0,2,0,1,0.9529
2,0,0,1,1,0,2,1,0,0.9247
2,0,0,1,1,0,2,1,1,0.9247
2,0,0,1,1,0,2,2,0,0.9247
2,0,0,1,1,0,2,2,1,0.9932
2,0,0,1,1,1,1,0,0,0.9529
2,0,0,1,1,1,1,0,1,0.9529
2,0,0,1,1,1,1,1,0,0.9932
2,0,0,1,1,1,1,1,1,0.9932
2,0,0,1,1,1,1,2,0,0.9932
2,0,0,1,1,1,1,2,1,0.9932
2,0,0,1,1,1,2,0,0,0.9529
2,0,0,1,1,1,2,0,1,0.9529
2,0,0,1,1,1,2,1,0,0.9276
2,0,0,1,1,1,2,1,1,0.9932
2,0,0,1,1,1,2,2,0,0.9276
2,0,0,1,1,1,2,2,1,0.9932
2,0,1,0,0,0,1,0,0,0.9529
2,0,1,0,0,0,1,0,1,0.9529
2,0,1,0,0,0,1,1,0,0.9932
2,0,1,0,0,0,1,1,1,0.9932
2,0,1,0,0,0,1,2,0,0.9932
2,0,1,0,0,0,1,2,1,0.9932
2,0,1,0,0,0,2,0,0,0.9529
2,0,1,0,0,0,2,0,1,0.9529
2,0,1,0,0,0,2,1,0,0.9275
2,0,1,0,0,0,2,1,1,0.9275
2,0,1,0,0,0,2,2,0,0.9932
2,0,1,0,0,0,2,2,1,0.9932
2,0,1,0,0,1,1,0,0,0.9529
2,0,1,0,0,1,1,0,1,0.9529
2,0,1,0,0,1,1,1,0,0.9932
2,0,1,0,0,1,1,1,1,0.9932
2,0,1,0,0,1,1,2,0,0.9932
2,0,1,0,0,1,1,2,1,0.9932
2,0,1,0,0,1,2,0,0,0.9529
2,0,1,0,0,1,2,0,1,0.9529
2,0,1,0,0,1,2,1,0,0.9261
2,0,1,0,0,1,2,1,1,0.9932
2,0,1,0,0,1,2,2,0,0.9932
2,0,1,0,0,1,2,2,1,0.9932
2,0,1,0,1,0,1,0,0,0.9529
2,0,1,0,1,0,1,0,1,0.9529
2,0,1,0,1,0,1,1,0,0.9932
2,0,1,0,1,0,1,1,1,0.9932
2,0,1,0,1,0,1,2,0,0.9932
2,0,1,0,1,0,1,2,1,0.9932
2,0,1,0,1,0,2,0,0,0.9529
2,0,1,0,1,0,2,0,1,0.9529
2,0,1,0,1,0,2,1,0,0.9932
2,0,1,0,1,0,2,1,1,0.9232
2,0,1,0,1,0,2,2,0,0.9932
2,0,1,0,1,0,2,2,1,0.9932
2,0,1,0,1,1,1,0,0,0.9529
2,0,1,0,1,1,1,0,1,0.9529
2,0,1,0,1,1,1,1,0,0.9932
2,0,1,0,1,1,1,1,1,0.9932
2,0,1,0,1,1,1,2,0,0.9932
2,0,1,0,1,1,1,2,1,0.9932
2,0,1,0,1,1,2,0,0,0.9529
2,0,1,0,1,1,2,0,1,0.9529
2,0,1,0,1,1,2,1,0,0.9932
2,0,1,0,1,1,2,1,1,0.9272
2,0,1,0,1,1,2,2,0,0.9932
2,0,1,0,1,1,2,2,1,0.9932
2,0,1,1,0,0,1,0,0,0.9529
2,0,1,1,0,0,1,0,1,0.9529
2,0,1,1,0,0,1,1,0,0.9275
2,0,1,1,0,0,1,1,1,0.9932
2,0,1,1,0,0,1,2,0,0.9275
2,0,1,1,0,0,1,2,1,0.9932
2,0,1,1,0,0,2,0,0,0.9529
2,0,1,1,0,0,2,0,1,0.9529
2,0,1,1,0,0,2,1,0,0.9275
2,0,1,1,0,0,2,1,1,0.9275
2,0,1,1,0,0,2,2,0,0.9275
2,0,1,1,0,0,2,2,1,0.9932
2,0,1,1,0,1,1,0,0,0.9529
2,0,1,1,0,1,1,0,1,0.9529
2,0,1,1,0,1,1,1,0,0.927
2,0,1,1,0,1,1,1,1,0.9932
2,0,1,1,0,1,1,2,0,0.927
2,0,1,1,0,1,1,2,1,0.9932
2,0,1,1,0,1,2,0,0,0.9529
2,0,1,1,0,1,2,0,1,0.9529
2,0,1,1,0,1,2,1,0,0.9261
2,0,1,1,0,1,2,1,1,0.9932
2,0,1,1,0,1,2,2,0,0.9261
2,0,1,1,0,1,2,2,1,0.9932
2,0,1,1,1,0,1,0,0,0.9529
2,0,1,1,1,0,1,0,1,0.9529
2,0,1,1,1,0,1,1,0,0.9263
2,0,1,1,1,0,1,1,1,0.9932
2,0,1,1,1,0,1,2,0,0.9263
2,0,1,1,1,0,1,2,1,0.9932
2,0,1,1,1,0,2,0,0,0.9529
2,0,1,1,1,0,2,0,1,0.9529
2,0,1,1,1,0,2,1,0,0.9232
2,0,1,1,1,0,2,1,1,0.9232
2,0,1,1,1,0,2,2,0,0.9232
2,0,1,1,1,0,2,2,1,0.9932
2,0,1,1,1,1,1,0,0,0.9529
2,0,1,1,1,1,1,0,1,0.9529
2,0,1,1,1,1,1,1,0,0.9254
2,0,1,1,1,1,1,1,1,0.9932
2,0,1,1,1,1,1,2,0,0.9254
2,0,1,1,1,1,1,2,1,0.9932
2,0,1,1,1,1,2,0,0,0.9529
2,0,1,1,1,1,2,0,1,0.9529
2,0,1,1,1,1,2,1,0,0.9272
2,0,1,1,1,1,2,1,1,0.9272
2,0,1,1,1,1,2,2,0,0.9272
2,0,1,1,1,1,2,2,1,0.9932
2,1,0,0,0,0,1,0,0,0.9529
2,1,0,0,0,0,1,0,1,0.9529
2,1,0,0,0,0,1,1,0,0.9932
2,1,0,0,0,0,1,1,1,0.9932
2,1,0,0,0,0,1,2,0,0.9932
2,1,0,0,0,0,1,2,1,0.9932
2,1,0,0,0,0,2,0,0,0.9529
2,1,0,0,0,0,2,0,1,0.9529
2,1,0,0,0,0,2,1,0,0.9932
2,1,0,0,0,0,2,1,1,0.9268
2,1,0,0,0,0,2,2,0,0.9932
2,1,0,0,0,0,2,2,1,0.9268
2,1,0,0,0,1,1,0,0,0.9529
2,1,0,0,0,1,1,0,1,0.9529
2,1,0,0,0,1,1,1,0,0.9932
2,1,0,0,0,1,1,1,1,0.9932
2,1,0,0,0,1,1,2,0,0.9932
2,1,0,0,0,1,1,2,1,0.9932
2,1,0,0,0,1,2,0,0,0.9529
2,1,0,0,0,1,2,0,1,0.9529
2,1,0,0,0,1,2,1,0,0.9279
2,1,0,0,0,1,2,1,1,0.9238
2,1,0,0,0,1,2,2,0,0.9279
2,1,0,0,0,1,2,2,1,0.9238
2,1,0,0,1,0,1,0,0,0.9529
2,1,0,0,1,0,1,0,1,0.9529
2,1,0,0,1,0,1,1,0,0.9271
2,1,0,0,1,0,1,1,1,0.9266
2,1,0,0,1,0,1,2,0,0.9271
2,1,0,0,1,0,1,2,1,0.9266
2,1,0,0,1,0,2,0,0,0.9529
2,1,0,0,1,0,2,0,1,0.9529
2,1,0,0,1,0,2,1,0,0.9271
2,1,0,0,1,0,2,1,1,0.9271
2,1,0,0,1,0,2,2,0,0.9271
2,1,0,0,1,0,2,2,1,0.9271
2,1,0,0,1,1,1,0,0,0.9529
2,1,0,0,1,1,1,0,1,0.9529
2,1,0,0,1,1,1,1,0,0.9265
2,1,0,0,1,1,1,1,1,0.9265
2,1,0,0,1,1,1,2,0,0.9265
2,1,0,0,1,1,1,2,1,0.9265
2,1,0,0,1,1,2,0,0,0.9529
2,1,0,0,1,1,2,0,1,0.9529
2,1,0,0,1,1,2,1,0,0.9276
2,1,0,0,1,1,2,1,1,0.9276
2,1,0,0,1,1,2,2,0,0.9276
2,1,0,0,1,1,2,2,1,0.9276
2,1,0,1,0,0,1,0,0,0.9529
2,1,0,1,0,0,1,0,1,0.9529
2,1,0,1,0,0,1,1,0,0.9932
2,1,0,1,0,0,1,1,1,0.9932
2,1,0,1,0,0,1,2,0,0.9932
2,1,0,1,0,0,1,2,1,0.9932
2,1,0,1,0,0,2,0,0,0.9529
2,1,0,1,0,0,2,0,1,0.9529
2,1,0,1,0,0,2,1,0,0.9456
2,1,0,1,0,0,2,1,1,0.9268
2,1,0,1,0,0,2,2,0,0.9932
2,1,0,1,0,0,2,2,1,0.9268
2,1,0,1,0,1,1,0,0,0.9529
2,1,0,1,0,1,1,0,1,0.9529
2,1,0,1,0,1,1,1,0,0.9479
2,1,0,1,0,1,1,1,1,0.9932
2,1,0,1,0,1,1,2,0,0.9479
2,1,0,1,0,1,1,2,1,0.9932
2,1,0,1,0,1,2,0,0,0.9529
2,1,0,1,0,1,2,0,1,0.9529
2,1,0,1,0,1,2,1,0,0.9279
2,1,0,1,0,1,2,1,1,0.9238
2,1,0,1,0,1,2,2,0,0.9279
2,1,0,1,0,1,2,2,1,0.9238
2,1,0,1,1,0,1,0,0,0.9529
2,1,0,1,1,0,1,0,1,0.9529
2,1,0,1,1,0,1,1,0,0.9271
2,1,0,1,1,0,1,1,1,0.9266
2,1,0,1,1,0,1,2,0,0.9271
2,1,0,1,1,0,1,2,1,0.9266
2,1,0,1,1,0,2,0,0,0.9529
2,1,0,1,1,0,2,0,1,0.9529
2,1,0,1,1,0,2,1,0,0.9271
2,1,0,1,1,0,2,1,1,0.9271
2,1,0,1,1,0,2,2,0,0.9271
2,1,0,1,1,0,2,2,1,0.9271
2,1,0,1,1,1,1,0,0,0.9529
2,1,0,1,1,1,1,0,1,0.9529
2,1,0,1,1,1,1,1,0,0.9265
2,1,0,1,1,1,1,1,1,0.9265
2,1,0,1,1,1,1,2,0,0.9265
2,1,0,1,1,1,1,2,1,0.9265
2,1,0,1,1,1,2,0,0,0.9529
2,1,0,1,1,1,2,0,1,0.9529
2,1,0,1,1,1,2,1,0,0.9276
2,1,0,1,1,1,2,1,1,0.9276
2,1,0,1,1,1,2,2,0,0.9276
2,1,0,1,1,1,2,2,1,0.9276
2,1,1,0,0,0,1,0,0,0.9529
2,1,1,0,0,0,1,0,1,0.9529
2,1,1,0,0,0,1,1,0,0.9275
2,1,1,0,0,0,1,1,1,0.9275
2,1,1,0,0,0,1,2,0,0.9275
2,1,1,0,0,0,1,2,1,0.9275
2,1,1,0,0,0,2,0,0,0.9529
2,1,1,0,0,0,2,0,1,0.9529
2,1,1,0,0,0,2,1,0,0.9275
2,1,1,0,0,0,2,1,1,0.9275
2,1,1,0,0,0,2,2,0,0.9275
2,1,1,0,0,0,2,2,1,0.9275
2,1,1,0,0,1,1,0,0,0.9529
2,1,1,0,0,1,1,0,1,0.9529
2,1,1,0,0,1,1,1,0,0.927
2,1,1,0,0,1,1,1,1,0.927
2,1,1,0,0,1,1,2,0,0.927
2,1,1,0,0,1,1,2,1,0.927
2,1,1,0,0,1,2,0,0,0.9529
2,1,1,0,0,1,2,0,1,0.9529
2,1,1,0,0,1,2,1,0,0.9259
2,1,1,0,0,1,2,1,1,0.9261
2,1,1,0,0,1,2,2,0,0.9259
2,1,1,0,0,1,2,2,1,0.9261
2,1,1,0,1,0,1,0,0,0.9529
2,1,1,0,1,0,1,0,1,0.9529
2,1,1,0,1,0,1,1,0,0.9263
2,1,1,0,1,0,1,1,1,0.9263
2,1,1,0,1,0,1,2,0,0.9263
2,1,1,0,1,0,1,2,1,0.9263
2,1,1,0,1,0,2,0,0,0.9529
2,1,1,0,1,0,2,0,1,0.9529
2,1,1,0,1,0,2,1,0,0.9221
2,1,1,0,1,0,2,1,1,0.9231
2,1,1,0,1,0,2,2,0,0.9221
2,1,1,0,1,0,2,2,1,0.9231
2,1,1,0,1,1,1,0,0,0.9529
2,1,1,0,1,1,1,0,1,0.9529
2,1,1,0,1,1,1,1,0,0.9254
2,1,1,0,1,1,1,1,1,0.9254
2,1,1,0,1,1,1,2,0,0.9254
2,1,1,0,1,1,1,2,1,0.9254
2,1,1,0,1,1,2,0,0,0.9529
2,1,1,0,1,1,2,0,1,0.9529
2,1,1,0,1,1,2,1,0,0.9214
2,1,1,0,1,1,2,1,1,0.9214
2,1,1,0,1,1,2,2,0,0.9214
2,1,1,0,1,1,2,2,1,0.9214
2,1,1,1,0,0,1,0,0,0.9529
2,1,1,1,0,0,1,0,1,0.9529
2,1,1,1,0,0,1,1,0,0.9275
2,1,1,1,0,0,1,1,1,0.9275
2,1,1,1,0,0,1,2,0,0.9275
2,1,1,1,0,0,1,2,1,0.9275
2,1,1,1,0,0,2,0,0,0.9529
2,1,1,1,0,0,2,0,1,0.9529
2,1,1,1,0,0,2,1,0,0.9275
2,1,1,1,0,0,2,1,1,0.9275
2,1,1,1,0,0,2,2,0,0.9275
2,1,1,1,0,0,2,2,1,0.9275
2,1,1,1,0,1,1,0,0,0.9529
2,1,1,1,0,1,1,0,1,0.9529
2,1,1,1,0,1,1,1,0,0.927
2,1,1,1,0,1,1,1,1,0.927
2,1,1,1,0,1,1,2,0,0.927
2,1,1,1,0,1,1,2,1,0.927
2,1,1,1,0,1,2,0,0,0.9529
2,1,1,1,0,1,2,0,1,0.9529
2,1,1,1,0,1,2,1,0,0.9259
2,1,1,1,0,1,2,1,1,0.9261
2,1,1,1,0,1,2,2,0,0.9259
2,1,1,1,0,1,2,2,1,0.9261
2,1,1,1,1,0,1,0,0,0.9529
2,1,1,1,1,0,1,0,1,0.9529
2,1,1,1,1,0,1,1,0,0.9263
2,1,1,1,1,0,1,1,1,0.9263
2,1,1,1,1,0,1,2,0,0.9263
2,1,1,1,1,0,1,2,1,0.9263
2,1,1,1,1,0,2,0,0,0.9529
2,1,1,1,1,0,2,0,1,0.9529
2,1,1,1,1,0,2,1,0,0.9221
2,1,1,1,1,0,2,1,1,0.9231
2,1,1,1,1,0,2,2,0,0.9221
2,1,1,1,1,0,2,2,1,0.9231
2,1,1,1,1,1,1,0,0,0.9529
2,1,1,1,1,1,1,0,1,0.9529
2,1,1,1,1,1,1,1,0,0.9254
2,1,1,1,1,1,1,1,1,0.9254
2,1,1,1,1,1,1,2,0,0.9254
2,1,1,1,1,1,1,2,1,0.9254
2,1,1,1,1,1,2,0,0,0.9529
2,1,1,1,1,1,2,0,1,0.9529
2,1,1,1,1,1,2,1,0,0.9214
2,1,1,1,1,1,2,1,1,0.9214
2,1,1,1,1,1,2,2,0,0.9214
2,1,1,1,1,1,2,2,1,0.9214
3,0,0,0,0,0,1,0,0,0.9529
3,0,0,0,0,0,1,0,1,0.9529
3,0,0,0,0,0,1,1,0,0.9932
3,0,0,0,0,0,1,1,1,0.9932
3,0,0,0,0,0,1,2,0,0.9932
3,0,0,0,0,0,1,2,1,0.9932
3,0,0,0,0,0,2,0,0,0.9529
3,0,0,0,0,0,2,0,1,0.9529
3,0,0,0,0,0,2,1,0,0.9932
3,0,0,0,0,0,2,1,1,0.9932
3,0,0,0,0,0,2,2,0,0.9932
3,0,0,0,0,0,2,2,1,0.9932
3,0,0,0,0,1,1,0,0,0.9529
3,0,0,0,0,1,1,0,1,0.9529
3,0,0,0,0,1,1,1,0,0.9932
3,0,0,0,0,1,1,1,1,0.9932
3,0,0,0,0,1,1,2,0,0.9932
3,0,0,0,0,1,1,2,1,0.9932
3,0,0,0,0,1,2,0,0,0.9529
3,0,0,0,0,1,2,0,1,0.9529
3,0,0,0,0,1,2,1,0,0.9932
3,0,0,0,0,1,2,1,1,0.9932
3,0,0,0,0,1,2,2,0,0.9932
3,0,0,0,0,1,2,2,1,0.9932
3,0,0,0,1,0,1,0,0,0.9529
3,0,0,0,1,0,1,0,1,0.9529
3,0,0,0,1,0,1,1,0,0.9932
3,0,0,0,1,0,1,1,1,0.9932
3,0,0,0,1,0,1,2,0,0.9932
3,0,0,0,1,0,1,2,1,0.9932
3,0,0,0,1,0,2,0,0,0.9529
3,0,0,0,1,0,2,0,1,0.9529
3,0,0,0,1,0,2,1,0,0.9932
3,0,0,0,1,0,2,1,1,0.9247
3,0,0,0,1,0,2,2,0,0.9932
3,0,0,0,1,0,2,2,1,0.9932
3,0,0,0,1,1,1,0,0,0.9529
3,0,0,0,1,1,1,0,1,0.9529
3,0,0,0,1,1,1,1,0,0.9932
3,0,0,0,1,1,1,1,1,0.9932
3,0,0,0,1,1,1,2,0,0.9932
3,0,0,0,1,1,1,2,1,0.9932
3,0,0,0,1,1,2,0,0,0.9529
3,0,0,0,1,1,2,0,1,0.9529
3,0,0,0,1,1,2,1,0,0.9932
3,0,0,0,1,1,2,1,1,0.9932
3,0,0,0,1,1,2,2,0,0.9932
3,0,0,0,1,1,2,2,1,0.9932
3,0,0,1,0,0,1,0,0,0.9529
3,0,0,1,0,0,1,0,1,0.9529
3,0,0,1,0,0,1,1,0,0.9932
3,0,0,1,0,0,1,1,1,0.9932
3,0,0,1,0,0,1,2,0,0.9932
3,0,0,1,0,0,1,2,1,0.9932
